data,time,cases,deaths,tests,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+,male,female
2021-08-31,03:00 PM,6301,89,82679,393,825,1314,1128,848,740,558,273,156,49,2826,3365
2021-09-01,03:00 PM,6338,89,82973,403,832,1321,1136,858,746,562,277,156,49,2849,3398
2021-09-02,03:00 PM,6371,89,83220,409,835,1326,1140,864,748,566,279,157,49,2863,3415
2021-09-03,03:00 PM,6397,91,83564,410,838,1331,1147,867,748,569,281,159,49,2872,3432
2021-09-04,03:00 PM,6451,91,84225,414,858,1337,1153,874,753,571,283,160,50,2898,3460
2021-09-05,03:00 PM,6451,91,84225,414,858,1337,1153,874,753,571,283,160,50,2898,3460
2021-09-06,03:00 PM,6451,91,84225,414,858,1337,1153,874,753,571,283,160,50,2898,3460
2021-09-07,03:00 PM,6451,91,84225,414,858,1337,1153,874,753,571,283,160,50,2898,3460
2021-09-08,03:00 PM,6570,92,85738,433,885,1360,1175,886,761,580,291,161,50,2963,3522
2021-09-09,03:00 PM,6590,93,86011,435,887,1362,1178,887,762,580,291,161,50,2965,3531
2021-09-10,03:00 PM,6619,93,86326,441,892,1367,1181,889,765,583,293,161,50,2977,3548
2021-09-11,03:00 PM,6648,93,86602,445,898,1371,1184,892,768,586,295,162,50,2992,3562
2021-09-12,03:00 PM,6648,93,86602,445,898,1371,1184,892,768,586,295,162,50,2992,3562
2021-09-13,03:00 PM,6648,93,86602,445,898,1371,1184,892,768,586,295,162,50,2992,3562
2021-09-14,03:00 PM,6726,95,87683,451,916,1388,1196,900,777,589,299,162,50,3019,3612
2021-09-15,03:00 PM,6758,96,88052,452,927,1394,1201,903,780,591,300,162,50,3034,3629
2021-09-16,03:00 PM,6780,100,88271,457,931,1396,1205,904,782,593,301,162,51,3040,3644
2021-09-17,03:00 PM,6810,100,88866,458,938,1398,1212,909,787,593,302,164,51,3054,3660
2021-09-18,03:00 PM,6840,101,89395,460,942,1406,1215,911,791,596,305,164,51,3064,3677
2021-09-19,03:00 PM,6840,101,89395,460,942,1406,1215,911,791,596,305,164,51,3064,3677
2021-09-20,03:00 PM,6840,101,89395,460,942,1406,1215,911,791,596,305,164,51,3064,3677
2021-09-21,03:00 PM,6891,101,90355,468,959,1415,1217,914,796,600,307,165,51,3088,3703
2021-09-22,03:00 PM,6905,101,90595,471,961,1418,1218,914,798,601,309,165,51,3096,3709
2021-09-23,03:00 PM,6924,101,90819,473,965,1423,1222,915,800,602,309,165,51,3105,3719
2021-09-24,03:00 PM,6945,101,91356,475,971,1428,1224,919,802,602,309,165,51,3113,3733
2021-09-25,03:00 PM,6967,101,91779,479,976,1432,1227,925,802,602,309,165,51,3122,3745
2021-09-26,03:00 PM,6967,101,91779,479,976,1432,1227,925,802,602,309,165,51,3122,3745
2021-09-27,03:00 PM,6967,101,91779,479,976,1432,1227,925,802,602,309,165,51,3122,3745
2021-09-28,03:00 PM,7050,101,92692,489,991,1438,1237,928,805,606,311,166,51,3145,3776
2021-09-29,03:00 PM,7062,102,92909,492,992,1441,1238,929,804,608,312,166,51,3155,3777
2021-09-30,03:00 PM,7072,103,93307,494,993,1442,1239,931,805,610,312,166,51,3161,3779
2021-10-01,03:00 PM,7079,104,93544,494,994,1443,1241,932,806,611,312,166,51,3163,3784
2021-10-02,03:00 PM,7104,106,93927,497,999,1449,1245,933,809,614,312,166,51,3179,3793
2021-10-03,03:00 PM,7104,106,93927,497,999,1449,1245,933,809,614,312,166,51,3179,3793
2021-10-04,03:00 PM,7104,106,93927,497,999,1449,1245,933,809,614,312,166,51,3179,3793
2021-10-05,03:00 PM,7128,106,94510,501,1003,1452,1247,935,812,620,312,166,51,3189,3807
2021-10-06,03:00 PM,7135,106,94794,502,1003,1454,1247,936,812,620,313,166,52,3189,3812
2021-10-07,03:00 PM,7143,106,95201,504,1004,1454,1250,936,812,621,314,166,52,3192,3817
2021-10-08,03:00 PM,7159,106,95424,505,1007,1457,1254,938,812,622,314,166,53,3202,3822
2021-10-09,03:00 PM,7173,108,95725,505,1013,1459,1255,939,814,622,315,166,54,3207,3830
2021-10-10,03:00 PM,7173,108,95725,505,1013,1459,1255,939,814,622,315,166,54,3207,3830
2021-10-11,03:00 PM,7173,108,95725,505,1013,1459,1255,939,814,622,315,166,54,3207,3830
2021-10-12,03:00 PM,7173,108,95725,505,1013,1459,1255,939,814,622,315,166,54,3207,3830
2021-10-13,03:00 PM,7199,110,96626,508,1018,1460,1259,943,815,625,317,167,54,3220,3841
2021-10-14,03:00 PM,7209,112,96734,511,1020,1460,1260,944,815,626,318,167,54,3222,3848
2021-10-15,03:00 PM,7224,112,96977,511,1023,1462,1263,945,817,627,321,167,54,3229,3855
2021-10-17,03:00 PM,7233,113,97172,512,1024,1465,1263,946,819,628,321,167,54,3236,3857
2021-10-18,03:00 PM,7233,113,97172,512,1024,1465,1263,946,819,628,321,167,54,3236,3857
2021-10-19,03:00 PM,7262,116,97832,518,1030,1473,1263,951,824,629,322,167,54,3249,3872
2021-10-20,03:00 PM,7265,116,98104,518,1030,1473,1263,951,824,629,322,167,54,3251,3873
2021-10-21,03:00 PM,7273,116,98315,519,1031,1474,1265,951,824,629,323,167,54,3254,3875
2021-10-22,03:00 PM,7282,116,98599,519,1033,1475,1267,954,824,629,323,167,54,3258,3879
2021-10-23,03:00 PM,7298,116,98737,520,1035,1478,1271,955,827,629,325,167,54,3264,3890
2021-10-24,03:00 PM,7298,116,98737,520,1035,1478,1271,955,827,629,325,167,54,3264,3890
